#curie_map:
#  MESH: http://id.nlm.nih.gov/mesh/
#  CL: http://purl.obolibrary.org/obo/CL_
#  UBERON: http://purl.obolibrary.org/obo/UBERON_
#  GO: http://purl.obolibrary.org/obo/GO_
#  OBA: http://purl.obolibrary.org/obo/OBA_
#  skos: http://www.w3.org/2004/02/skos/core
#license: https://creativecommons.org/publicdomain/zero/1.0/
#mapping_provider: https://www.ebi.ac.uk
#mapping_set_group: obo_mesh_mappings
#mapping_set_id: obo_mesh
#mapping_set_title: 'OBO Ontology Mappings to MeSH'
#object_source: https://nlmpubs.nlm.nih.gov/projects/mesh/rdf/mesh.nt.gz
#subject_source: http://purl.obolibrary.org/obo/cl.owl
#subject_source: http://purl.obolibrary.org/obo/uberon.owl
#subject_source: http://purl.obolibrary.org/obo/go.owl
#subject_source: http://purl.obolibrary.org/obo/oba.owl
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	subject_source	object_source	confidence	mapping_date	author_id	object_uri
UBERON:0006517	kidney calyx	skos:exactMatch	M0012010	Kidney Calices	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012010
UBERON:0006531	oculomotor muscle	skos:exactMatch	M0015216	Oculomotor Muscles	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0015216
UBERON:0006588	round ligament of liver	skos:exactMatch	M000606073	Round Ligament of Liver	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000606073
UBERON:0006589	round ligament of uterus	skos:exactMatch	M000606072	Round Ligament of Uterus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000606072
UBERON:0006614	aponeurosis	skos:exactMatch	M000611246	Aponeurosis	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000611246
UBERON:0006618	atrium auricular region	skos:exactMatch	M0328425	Atrial Appendage	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0328425
UBERON:0006633	coracoid process of scapula	skos:exactMatch	M000611239	Coracoid Process	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000611239
UBERON:0006657	glenoid fossa	skos:exactMatch	M0556524	Glenoid Cavity	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0556524
UBERON:0006673	mandibular canal	skos:exactMatch	M000740445	Mandibular Canal	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000740445
UBERON:0006675	venous valve	skos:exactMatch	M0517574	Venous Valves	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0517574
UBERON:0006689	frenulum of tongue	skos:exactMatch	M0012525	Lingual Frenum	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012525
UBERON:0006692	vertebral canal	skos:exactMatch	M0020308	Spinal Canal	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020308
UBERON:0006720	pterygoid muscle	skos:exactMatch	M0018080	Pterygoid Muscles	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0018080
UBERON:0006761	corneo-scleral junction	skos:exactMatch	M0025644	Limbus Corneae	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0025644
UBERON:0006767	head of femur	skos:exactMatch	M0008319	Femur Head	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0008319
UBERON:0006798	efferent nerve	skos:exactMatch	M0007118	Efferent Pathways	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0007118
UBERON:0006801	proximal head of humerus	skos:exactMatch	M0542307	Humeral Head	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0542307
UBERON:0006810	olecranon	skos:exactMatch	M0528952	Olecranon Process	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0528952
UBERON:0006812	mental foramen	skos:exactMatch	M000647224	Mental Foramen	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000647224
UBERON:0006849	scapula	skos:exactMatch	M0019469	Scapula	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0019469
UBERON:0007106	chorionic villus	skos:exactMatch	M0004341	Chorionic Villi	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0004341
UBERON:0007119	neck of femur	skos:exactMatch	M0008323	Femur Neck	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0008323
UBERON:0007228	vestibular nucleus	skos:exactMatch	M0022644	Vestibular Nuclei	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0022644
UBERON:0007230	lateral vestibular nucleus	skos:exactMatch	M0005769	Vestibular Nucleus, Lateral	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0005769
UBERON:0007268	upper esophageal sphincter	skos:exactMatch	M0466574	Esophageal Sphincter, Upper	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0466574
UBERON:0007318	saphenous vein	skos:exactMatch	M0019418	Saphenous Vein	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0019418
UBERON:0007329	pancreatic duct	skos:exactMatch	M0015796	Pancreatic Ducts	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0015796
UBERON:0007412	midbrain raphe nuclei	skos:exactMatch	M0593555	Midbrain Raphe Nuclei	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0593555
UBERON:0007610	tibial artery	skos:exactMatch	M0025729	Tibial Arteries	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0025729
UBERON:0007625	pigment epithelium of eye	skos:exactMatch	M0016848	Pigment Epithelium of Eye	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0016848
UBERON:0007632	Barrington's nucleus	skos:exactMatch	M0591283	Barrington's Nucleus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0591283
UBERON:0007634	parabrachial nucleus	skos:exactMatch	M0591193	Parabrachial Nucleus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0591193
UBERON:0007650	esophagogastric junction	skos:exactMatch	M0007756	Esophagogastric Junction	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0007756
UBERON:0007692	nucleus of thalamus	skos:exactMatch	M0021263	Thalamic Nuclei	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0021263
UBERON:0007703	spinothalamic tract	skos:exactMatch	M0020338	Spinothalamic Tracts	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020338
UBERON:0007721	interphalangeal joint of pes	skos:exactMatch	M0021615	Toe Joint	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0021615
UBERON:0007722	interphalangeal joint of manus	skos:exactMatch	M0008501	Finger Joint	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0008501
UBERON:0007808	adipose tissue of abdominal region	skos:exactMatch	M0472888	Abdominal Fat	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0472888
UBERON:0007829	pectoral girdle bone	skos:exactMatch	M0001698	Bones of Upper Extremity	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0001698
UBERON:0008199	chin	skos:exactMatch	M0004089	Chin	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0004089
UBERON:0008447	intertarsal joint	skos:exactMatch	M0021047	Tarsal Joints	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0021047
UBERON:0008450	psoas muscle	skos:exactMatch	M0025385	Psoas Muscles	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0025385
UBERON:0008612	muscle of pelvic diaphragm	skos:exactMatch	M0026864	Pelvic Floor	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0026864
UBERON:0008788	posterior cranial fossa	skos:exactMatch	M0005277	Cranial Fossa, Posterior	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0005277
UBERON:0008846	skeletal ligament	skos:exactMatch	M0012507	Ligaments, Articular	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012507
UBERON:0008930	somatosensory cortex	skos:exactMatch	M0020151	Somatosensory Cortex	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020151
UBERON:0008974	apocrine gland	skos:exactMatch	M0001590	Apocrine Glands	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0001590
UBERON:0009005	femorotibial joint	skos:exactMatch	M000764128	Tibiofemoral Joint	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000764128
UBERON:0009025	gastroepiploic artery	skos:exactMatch	M0370345	Gastroepiploic Artery	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0370345
UBERON:0009623	spinal nerve root	skos:exactMatch	M0020321	Spinal Nerve Roots	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020321
UBERON:0009675	chorda tympani branch of facial nerve	skos:exactMatch	M0004330	Chorda Tympani Nerve	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0004330
UBERON:0009678	tooth row	skos:exactMatch	M0005843	Dental Arch	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0005843
UBERON:0009834	dorsolateral prefrontal cortex	skos:exactMatch	M000605281	Dorsolateral Prefrontal Cortex	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000605281
UBERON:0009976	hypothalamo-hypophyseal system	skos:exactMatch	M0010938	Hypothalamo-Hypophyseal System	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0010938
UBERON:0010002	pulmonary neuroendocrine body	skos:exactMatch	M0454724	Neuroepithelial Bodies	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0454724
UBERON:0010010	basal nucleus of telencephalon	skos:exactMatch	M0328427	Basal Nucleus of Meynert	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0328427
UBERON:0010011	collection of basal ganglia	skos:exactMatch	M0002196	Basal Ganglia	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0002196
UBERON:0010163	eyebrow	skos:exactMatch	M0008101	Eyebrows	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0008101
UBERON:0010210	blood clot	skos:exactMatch	M000620791	Platelet-Rich Fibrin	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000620791
UBERON:0010742	bone of pelvic complex	skos:exactMatch	M0473690	Bones of Lower Extremity	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0473690
UBERON:0010754	germinal center	skos:exactMatch	M0028212	Germinal Center	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0028212
UBERON:0010996	articular cartilage of joint	skos:exactMatch	M0003569	Cartilage, Articular	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0003569
UBERON:0011119	carpometacarpal joint	skos:exactMatch	M0489052	Carpometacarpal Joints	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0489052
UBERON:0011132	intercarpal joint	skos:exactMatch	M0478070	Carpal Joints	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0478070
UBERON:0011136	ligament of vertebral column	skos:exactMatch	M0026969	Longitudinal Ligaments	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0026969
UBERON:0011166	patellofemoral joint	skos:exactMatch	M0534242	Patellofemoral Joint	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0534242
UBERON:0011217	serratus dorsalis muscle	skos:exactMatch	M0579811	Intermediate Back Muscles	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0579811
UBERON:0011220	mastoid process of temporal bone	skos:exactMatch	M0013099	Mastoid	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0013099
UBERON:0011319	disk of temporomandibular joint	skos:exactMatch	M0028633	Temporomandibular Joint Disc	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0028633
UBERON:0011390	pudendal nerve	skos:exactMatch	M0554334	Pudendal Nerve	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0554334
UBERON:0011924	postganglionic autonomic fiber	skos:exactMatch	M0002008	Autonomic Fibers, Postganglionic	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0002008
UBERON:0011925	preganglionic autonomic fiber	skos:exactMatch	M0002009	Autonomic Fibers, Preganglionic	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0002009
UBERON:0011926	postganglionic sympathetic fiber	skos:exactMatch	M0026870	Sympathetic Fibers, Postganglionic	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0026870
UBERON:0011929	postganglionic parasympathetic fiber	skos:exactMatch	M0026868	Parasympathetic Fibers, Postganglionic	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0026868
UBERON:0012332	broad ligament of uterus	skos:exactMatch	M0002925	Broad Ligament	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0002925
UBERON:0012337	cauda equina	skos:exactMatch	M0003689	Cauda Equina	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0003689
UBERON:0012360	bone of jaw	skos:exactMatch	M0011825	Jaw	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0011825
UBERON:0012453	nerve ending	skos:exactMatch	M0014645	Nerve Endings	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0014645
UBERON:0013201	olfactory pathway	skos:exactMatch	M0015255	Olfactory Pathways	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0015255
UBERON:0013422	infratemporal fossa	skos:exactMatch	M000648572	Infratemporal Fossa	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000648572
UBERON:0013475	gustatory gland	skos:exactMatch	M0508245	von Ebner Glands	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0508245
UBERON:0014454	visceral abdominal adipose tissue	skos:exactMatch	M0472882	Intra-Abdominal Fat	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0472882
UBERON:0014455	subcutaneous abdominal adipose tissue	skos:exactMatch	M0472886	Subcutaneous Fat, Abdominal	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0472886
UBERON:0014537	periamygdaloid cortex	skos:exactMatch	M0593622	Periamygdaloid Cortex	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0593622
UBERON:0014908	cerebellopontine angle	skos:exactMatch	M0003866	Cerebellopontine Angle	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0003866
UBERON:0015129	epicardial fat	skos:exactMatch	M000758617	Epicardial Adipose Tissue	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000758617
UBERON:0015488	sural nerve	skos:exactMatch	M0020852	Sural Nerve	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020852
UBERON:0016525	frontal lobe	skos:exactMatch	M0008848	Frontal Lobe	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0008848
UBERON:0016884	shoulder joint	skos:exactMatch	M0019803	Shoulder Joint	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0019803
UBERON:0018103	posterior fascicle of palatopharyngeus	skos:exactMatch	M0514761	Velopharyngeal Sphincter	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0514761
UBERON:0018144	cervical rib	skos:exactMatch	M0534239	Cervical Rib	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0534239
UBERON:0018396	pulmonary baroreceptor	skos:exactMatch	M0018138	Pulmonary Stretch Receptors	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0018138
UBERON:0019294	commissure of telencephalon	skos:exactMatch	M0593321	Telencephalic Commissures	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0593321
UBERON:0026546	principal neuronal circuit	skos:exactMatch	M0014681	Neural Pathways	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0014681
UBERON:0034891	insular cortex	skos:exactMatch	M0003879	Insular Cortex	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0003879
UBERON:0034908	scapular muscle	skos:exactMatch	M0579783	Superficial Back Muscles	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0579783
UBERON:0034931	perforant path	skos:exactMatch	M0029078	Perforant Pathway	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0029078
UBERON:0034971	aortic body	skos:exactMatch	M0001548	Aortic Bodies	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0001548
UBERON:0034972	jugular body	skos:exactMatch	M0009304	Glomus Jugulare	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0009304
UBERON:0034979	nonchromaffin paraganglion	skos:exactMatch	M0015867	Paraganglia, Nonchromaffin	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0015867
UBERON:0035032	abdominal oblique muscle	skos:exactMatch	M000615196	Abdominal Oblique Muscles	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000615196
UBERON:0035618	parapharyngeal space	skos:exactMatch	M000648575	Parapharyngeal Space	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000648575
UBERON:0035642	laryngeal nerve	skos:exactMatch	M0012232	Laryngeal Nerves	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012232
UBERON:0035785	telencephalic song nucleus HVC	skos:exactMatch	M0492919	High Vocal Center	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0492919
UBERON:0035803	extrapyramidal tract system	skos:exactMatch	M0008071	Extrapyramidal Tracts	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0008071
UBERON:0036145	glymphatic system	skos:exactMatch	M000640812	Glymphatic System	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000640812
UBERON:0036185	Sertoli cell barrier	skos:exactMatch	M0002732	Blood-Testis Barrier	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0002732
UBERON:0036224	corticobulbar and corticospinal tracts	skos:exactMatch	M0018216	Pyramidal Tracts	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0018216
UBERON:0036292	adnexa of uterus	skos:exactMatch	M0000455	Adnexa Uteri	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0000455
UBERON:8410081	blood microvessel	skos:exactMatch	M0520698	Microvessels	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0520698
UBERON:8480022	piriform sinus	skos:exactMatch	M0525919	Pyriform Sinus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0525919
UBERON:8600018	neuroendocrine system	skos:exactMatch	M0014767	Neurosecretory Systems	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0014767
CL:0000084	T cell	skos:narrowMatch	M0023858	CD4-Positive T-Lymphocytes	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0023858
CL:0000084	T cell	skos:narrowMatch	M0024693	T-Lymphocyte Subsets	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0024693
CL:0000108	cholinergic neuron	skos:relatedMatch	M0004293	Cholinergic Fibers	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0004293
CL:0000165	neuroendocrine cell	skos:relatedMatch	M0015868	Glomus Tympanicum	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0015868
CL:0000232	erythrocyte	skos:narrowMatch	M0000076	Acanthocytes	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0000076
